,Open_Time,Open,High,Low,Close,Volume,MA_9,MA_27,20sma,sDev,LowerBandBB,UpperBandBB,H-L,H-PC,L-PC,TR,ATR_20,UpperBandKCLow,LowerBandKCLow,UpperBandKCMid,LowerBandKCMid,UpperBandKCHigh,LowerBandKCHigh,preSqueeze,originalSqueeze,extrSqueeze,preSqueezeIn,preSqueezeOut,originalSqueezeIn,originalSqueezeOut,extrSqueezeIn,extrSqueezeOut,squeeze,max_high,min_low,MA_20,K,x,y,x2,xy,momo,val,dir,momentum,ACTION,Trigger
179,20210520 01:54:00,1.0539,1.0586,1.0516,1.0586,5234.868313453303,1.0521242653110432,1.0549306183650162,1.052095,0.006966119134035717,1.0381627617319287,1.0660272382680713,0.006999999999999895,0.005099999999999882,0.0019000000000000128,0.006999999999999895,0.011279999999999946,1.074655,1.029535,1.0690149999999998,1.0351750000000002,1.063375,1.040815,True,True,False,False,True,False,True,False,False,red,1.0777,1.0357,1.0537278349566788,2.110427834956679,179,0.003386082521660505,32041,0.6061087713772304,-0.45892412182469283,neg,up,yellow,close,NO
180,20210520 01:55:00,1.0558,1.059,1.0555,1.059,11670.6855046798,1.0534994122488346,1.0552212889162842,1.052425,0.007135594616177464,1.0381538107676451,1.0666961892323548,0.0034999999999998366,0.00039999999999995595,0.0030999999999998806,0.0034999999999998366,0.011194999999999945,1.0748149999999999,1.030035,1.0692175,1.0356325,1.0636199999999998,1.04123,True,True,False,False,True,False,True,False,False,red,1.0777,1.0357,1.054229945920001,2.1109299459200015,180,0.0035350270399991945,32400,0.636304867199855,-0.30718304911868943,neg,up,yellow,close,NO
181,20210520 01:56:00,1.0569,1.0589,1.0515,1.0561,10967.27496981,1.0540195297990675,1.0552840540808102,1.05233,0.0070698097942179985,1.038190380411564,1.066469619588436,0.007399999999999851,9.999999999998899e-05,0.00749999999999984,0.00749999999999984,0.01123499999999994,1.0747999999999998,1.0298600000000002,1.0691825,1.0354775,1.0635649999999999,1.041095,True,True,False,True,False,True,False,False,False,red,1.0777,1.0357,1.05440804631076,2.1111080463107603,181,0.0005459768446198776,32761,0.09882180887619785,-0.17683568409362638,neg,up,yellow,close,NO
182,20210520 01:57:00,1.0564,1.0565,1.0466,1.0529,7565.966240572946,1.053795623839254,1.055113764284131,1.051545,0.0059513355422918905,1.0396423289154162,1.0634476710845837,0.00990000000000002,0.00039999999999995595,0.009500000000000064,0.00990000000000002,0.010684999999999934,1.0729149999999998,1.030175,1.0675724999999998,1.0355175,1.0622299999999998,1.0408600000000001,True,True,False,True,False,True,False,False,False,red,1.0699,1.0357,1.0542644228509963,2.1070644228509963,182,-0.0006322114254981859,33124,-0.11506247944066983,0.023172475629498757,pos,up,cyan,close,NO
183,20210520 01:58:00,1.0497,1.0551,1.0483,1.0551,1599.414881382862,1.0540564990714032,1.0551127811198022,1.05131,0.005695510697502685,1.0399189786049945,1.0627010213950054,0.006799999999999917,0.0021999999999999797,0.0045999999999999375,0.006799999999999917,0.010519999999999929,1.07235,1.03027,1.0670899999999999,1.03553,1.0618299999999998,1.04079,True,True,False,True,False,True,False,False,False,red,1.0644,1.0357,1.0543440016278918,2.1043940016278917,183,0.0029029991860540783,33489,0.5312488510478963,0.2133346199637537,pos,up,cyan,close,NO
184,20210520 01:59:00,1.0514,1.0514,1.0426,1.0429,2659.66428643,1.0518251992571226,1.0542404386418056,1.05073,0.005938996902729481,1.038852006194541,1.062607993805459,0.008799999999999919,0.0037000000000000366,0.012499999999999956,0.012499999999999956,0.010394999999999932,1.0715199999999998,1.02994,1.0663224999999998,1.0351375,1.0611249999999999,1.040335,True,True,False,False,True,False,True,False,False,red,1.0644,1.0357,1.053254096701036,2.103304096701036,184,-0.008752048350518127,33856,-1.6103768964953353,0.13620241049951687,pos,dn,blue,close,NO
185,20210520 02:00:00,1.0426,1.0457,1.0426,1.0457,4218.038538320184,1.0506001594056982,1.0536304066807398,1.0504,0.00602983808808536,1.0383403238238293,1.0624596761761707,0.0031000000000001027,0.0028000000000001357,0.00029999999999996696,0.0031000000000001027,0.01013499999999994,1.0706699999999998,1.0301300000000002,1.0656025,1.0351975,1.060535,1.040265,True,True,False,False,True,False,True,False,False,red,1.0644,1.0357,1.0525346589140643,2.1025846589140644,185,-0.005592329457032141,34225,-1.0345809495509461,0.09992973127806448,pos,dn,blue,close,NO
186,20210520 02:01:00,1.0483,1.0555,1.0483,1.0551,17310.78487655,1.0515001275245583,1.0537353777327005,1.05068,0.00611526132333979,1.0384494773533204,1.0629105226466797,0.007200000000000095,0.009800000000000031,0.0025999999999999357,0.009800000000000031,0.010149999999999947,1.07098,1.03038,1.0659049999999999,1.0354550000000002,1.06083,1.0405300000000002,True,True,False,True,False,True,False,False,False,red,1.0644,1.0357,1.052778977114544,2.102828977114544,186,0.0036855114427278846,34596,0.6855051283473865,0.20609458620552412,pos,up,cyan,close,NO
187,20210520 02:02:00,1.0506,1.0506,1.0426,1.0426,2472.22219724,1.0497201020196467,1.0529399929012238,1.050155,0.006343042188936648,1.0374689156221266,1.0628410843778733,0.008000000000000007,0.0044999999999999485,0.012499999999999956,0.012499999999999956,0.010089999999999955,1.0703349999999998,1.029975,1.0652899999999998,1.03502,1.0602449999999999,1.040065,True,True,False,False,True,False,True,False,False,red,1.0644,1.0357,1.0518095507161518,2.101859550716152,187,-0.008329775358075997,34969,-1.5576679919602114,0.10460088357313879,pos,dn,blue,close,NO
188,20210520 02:03:00,1.0436,1.0436,1.0349,1.0349,9519.951898776715,1.0467560816157175,1.051651420915066,1.049615,0.007150581500100375,1.0353138369997992,1.0639161630002008,0.008700000000000152,0.001000000000000112,0.00770000000000004,0.008700000000000152,0.009864999999999968,1.069345,1.029885,1.0644125,1.0348175,1.05948,1.03975,True,True,False,False,True,False,True,False,False,red,1.0644,1.0349,1.0501991173047978,2.0998491173047977,188,-0.015024558652398934,35344,-2.8246170266509996,-0.17495634374940366,neg,dn,red,close,NO
189,20210520 02:04:00,1.0355,1.0355,1.0257,1.0293,5838.21994973476,1.043264865292574,1.050054889624841,1.0487499999999998,0.008460838579821038,1.0318283228403577,1.065671677159642,0.009800000000000031,0.000600000000000156,0.009199999999999875,0.009800000000000031,0.010119999999999973,1.0689899999999999,1.0285099999999998,1.0639299999999998,1.0335699999999999,1.0588699999999998,1.03863,True,False,False,False,True,False,False,False,False,yellow,1.0644,1.0257,1.0482087251695549,2.093258725169555,189,-0.017329362584777463,35721,-3.2752495285229406,-0.4817751274509691,neg,dn,red,close,NO
190,20210520 02:05:00,1.0258,1.028,1.0155,1.0155,7057.78782484112,1.0377118922340594,1.0475866814647088,1.0465900000000001,0.010938531605490505,1.024712936789019,1.0684670632109812,0.012499999999999956,0.0013000000000000789,0.013800000000000034,0.013800000000000034,0.009999999999999976,1.0665900000000001,1.0265900000000001,1.06159,1.0315900000000002,1.0565900000000001,1.0365900000000001,False,False,False,False,False,False,False,False,False,green,1.0644,1.0155,1.0450936084711975,2.0850436084711976,190,-0.027021804235598745,36100,-5.134142804763762,-0.8419394011256974,neg,dn,red,close,NO
191,20210520 02:06:00,1.0155,1.0226,1.0108,1.0177,21593.92398117,1.0337095137872474,1.0454519170907617,1.0452949999999999,0.012702112339876451,1.0198907753202469,1.0706992246797529,0.011800000000000033,0.007099999999999884,0.0047000000000001485,0.011800000000000033,0.009834999999999983,1.064965,1.0256249999999998,1.0600474999999998,1.0305425,1.05513,1.0354599999999998,False,False,False,False,False,False,False,False,False,green,1.0644,1.0108,1.042484693366925,2.080084693366925,191,-0.022342346683462466,36481,-4.267388216541331,-1.222224083901663,neg,dn,red,close,NO
192,20210520 02:07:00,1.0172,1.0267,1.0166,1.022,15814.498858056724,1.031367611029798,1.0437767791267278,1.044565,0.013614863201666955,1.017335273596666,1.0717947264033338,0.010099999999999998,0.008999999999999897,0.001100000000000101,0.010099999999999998,0.009624999999999984,1.063815,1.025315,1.0590024999999998,1.0301275,1.05419,1.03494,False,False,False,False,False,False,False,False,False,green,1.0644,1.0108,1.0405337701811543,2.078133770181154,192,-0.017066885090577077,36864,-3.276841937390799,-1.544644919081681,neg,dn,red,close,NO
193,20210520 02:08:00,1.0143,1.0184,1.011,1.0141,5536.56306445,1.0279140888238385,1.0416570079800094,1.04292,0.0152004016567465,1.012519196686507,1.073320803313493,0.007400000000000073,0.0036000000000000476,0.01100000000000012,0.01100000000000012,0.009654999999999992,1.06223,1.0236100000000001,1.0574025,1.0284375000000001,1.052575,1.033265,False,False,False,False,False,False,False,False,False,green,1.0644,1.0108,1.0380162682498366,2.0756162682498367,193,-0.023708134124918345,37249,-4.575669886109241,-1.885035878686228,neg,dn,red,close,NO
194,20210520 02:09:00,1.0172,1.0177,1.0106,1.0133,2015.471779793088,1.0249912710590707,1.0396315063372072,1.041085,0.0164634611376735,1.008158077724653,1.074011922275347,0.007100000000000106,0.0036000000000000476,0.0035000000000000586,0.007100000000000106,0.009139999999999992,1.0593650000000001,1.022805,1.054795,1.0273750000000001,1.050225,1.0319450000000001,False,False,False,False,False,False,False,False,False,green,1.059,1.0106,1.035662337932458,2.070462337932458,194,-0.02193116896622893,37636,-4.254646779448413,-2.133100488339304,neg,dn,red,close,NO
195,20210520 02:10:00,1.0143,1.0187,1.007,1.0078,1993.32317793,1.0215530168472564,1.0373578261948901,1.038895,0.017846228408858824,1.0032025431822822,1.0745874568177176,0.011700000000000044,0.005399999999999849,0.006300000000000194,0.011700000000000044,0.009124999999999994,1.0571449999999998,1.020645,1.0525825,1.0252074999999998,1.04802,1.0297699999999999,False,False,False,False,False,False,False,False,False,green,1.059,1.007,1.0330087819308635,2.0660087819308632,195,-0.02520439096543159,38025,-4.91485623825916,-2.3985432983996633,neg,dn,red,close,NO
196,20210520 02:11:00,1.0129,1.0148,1.0086,1.0101,7641.16775024,1.019262413477805,1.035410837720379,1.0366399999999998,0.01851438700891545,0.9996112259821689,1.0736687740178308,0.006199999999999983,0.006999999999999895,0.0007999999999999119,0.006999999999999895,0.009154999999999991,1.0549499999999998,1.0183299999999997,1.0503724999999997,1.0229074999999999,1.0457949999999998,1.0274849999999998,False,False,False,False,False,False,False,False,False,green,1.059,1.007,1.030826993169572,2.063826993169572,196,-0.02181349658478604,38416,-4.275445330618064,-2.534872507528829,neg,dn,red,close,NO
197,20210520 02:12:00,1.0113,1.0241,1.01,1.0219,3205.41422495,1.019789930782244,1.0344457774739606,1.0354050000000001,0.018638428751262735,0.9981281424974746,1.0726818575025256,0.014100000000000001,0.014000000000000012,9.999999999998899e-05,0.014100000000000001,0.009314999999999995,1.054035,1.0167750000000002,1.0493775,1.0214325000000002,1.04472,1.0260900000000002,False,False,False,False,False,False,False,False,False,green,1.059,1.007,1.029976803341793,2.062976803341793,197,-0.009588401670896474,38809,-1.8889151291666053,-2.4956635606778965,neg,up,yellow,close,NO
198,20210520 02:13:00,1.0219,1.0219,1.012,1.0131,10343.80538097095,1.0184519446257951,1.032921078482575,1.033385,0.01876293308347193,0.9958591338330561,1.0709108661669438,0.00990000000000002,0.0,0.00990000000000002,0.00990000000000002,0.00938,1.0521449999999999,1.014625,1.047455,1.019315,1.042765,1.024005,False,False,False,False,False,False,False,False,False,green,1.059,1.007,1.0283694887342116,2.0613694887342113,198,-0.017584744367105776,39204,-3.4817793846869436,-2.534328255059176,neg,dn,red,close,NO
199,20210520 02:14:00,1.0131,1.0175,1.0104,1.0161,8502.670327159294,1.017981555700636,1.0317195724373485,1.03126,0.018153683111876377,0.9949526337762473,1.0675673662237528,0.007100000000000106,0.0044000000000001815,0.0026999999999999247,0.007100000000000106,0.00938500000000001,1.05003,1.0124900000000001,1.0453375,1.0171825,1.040645,1.021875,False,False,False,False,False,False,False,False,False,green,1.059,1.007,1.0272009659952515,2.0602009659952514,199,-0.014000482997625685,39601,-2.7860961165275113,-2.4349534548239573,neg,up,yellow,close,NO
200,20210520 02:15:00,1.0152,1.0152,1.0073,1.0073,5803.143509520236,1.0158452445605088,1.0299753166710244,1.0286750000000002,0.0176702210095524,0.9933345579808954,1.064015442019105,0.007900000000000018,0.0008999999999999009,0.008799999999999919,0.008799999999999919,0.009650000000000014,1.0479750000000003,1.0093750000000001,1.0431500000000002,1.0142000000000002,1.0383250000000002,1.0190250000000003,False,False,False,False,False,False,False,False,False,green,1.0589,1.007,1.0253056358969896,2.0582556358969897,200,-0.021827817948494754,40000,-4.365563589698951,-2.4546160506079326,neg,dn,red,close,NO
201,20210520 02:16:00,1.007,1.0086,1.0054,1.0067,1886.484000218248,1.014016195648407,1.0283127935275083,1.026205,0.017077608454535678,0.9920497830909287,1.0603602169090713,0.0031999999999998696,0.0012999999999998568,0.0019000000000000128,0.0031999999999998696,0.009435000000000016,1.045075,1.007335,1.0403575,1.0120525,1.0356400000000001,1.01677,False,False,False,False,False,False,False,False,False,green,1.0565,1.0054,1.0235336705705267,2.0544836705705265,201,-0.02054183528526332,40401,-4.128908892337927,-2.44405397747397,neg,up,yellow,close,NO
202,20210520 02:17:00,1.0086,1.0101,0.9932,0.9966,9682.57720913,1.0105329565187255,1.0260475933266728,1.02339,0.017085848253055234,0.9892183034938895,1.0575616965061105,0.016900000000000026,0.0034000000000000696,0.013499999999999956,0.016900000000000026,0.009785000000000016,1.04296,1.00382,1.0380675000000001,1.0087125,1.033175,1.013605,False,False,False,False,False,False,False,False,False,green,1.0555,0.9932,1.0209685590837685,2.0453185590837686,202,-0.02605927954188425,40804,-5.263974467460619,-2.5176151630496886,neg,dn,red,close,NO
203,20210520 02:18:00,0.9982,1.0094,0.9982,1.0094,7599.09533373,1.0103063652149804,1.0248584791943676,1.021105,0.01561438186585523,0.9898762362682895,1.0523337637317103,0.011200000000000099,0.012800000000000034,0.0015999999999999348,0.012800000000000034,0.010085000000000021,1.041275,1.000935,1.0362325,1.0059775,1.03119,1.0110199999999998,False,False,False,False,False,False,False,False,False,green,1.0555,0.9932,1.0198667915504844,2.0442167915504843,203,-0.012708395775242076,41209,-2.5798043423741417,-2.271554875249132,neg,up,yellow,close,NO
204,20210520 02:19:00,1.0104,1.0197,1.009,1.0095,19623.107914662236,1.0101450921719843,1.0237614446892747,1.019435,0.0149318548571101,0.9895712902857798,1.0492987097142203,0.010700000000000154,0.010299999999999976,0.000400000000000178,0.010700000000000154,0.009995000000000032,1.039425,0.999445,1.0344275,1.0044425000000001,1.02943,1.0094400000000001,False,False,False,False,False,False,False,False,False,green,1.0555,0.9932,1.0188794780682726,2.0432294780682727,204,-0.01211473903413629,41616,-2.4714067629638032,-2.1087180162489005,neg,up,yellow,close,NO
205,20210520 02:20:00,1.0095,1.0095,0.9929,1.001,8062.10621497,1.0083160737375874,1.0221356268303796,1.0172,0.014116694111288903,0.9889666117774223,1.045433388222578,0.01660000000000006,0.0,0.01660000000000006,0.01660000000000006,0.01067000000000003,1.0385400000000002,0.9958600000000001,1.0332050000000002,1.001195,1.02787,1.0065300000000001,False,False,False,False,False,False,False,False,False,green,1.0555,0.9929,1.0171766706313057,2.0413766706313057,205,-0.01968833531565295,42025,-4.036108739708855,-2.050132626850826,neg,up,yellow,close,NO
206,20210520 02:21:00,0.9963,1.0101,0.9963,1.0101,10056.605964379745,1.0086728589900698,1.0212759390125221,1.0149500000000002,0.011000215308903149,0.9929495693821939,1.0369504306178066,0.013800000000000034,0.009100000000000108,0.0046999999999999265,0.013800000000000034,0.010870000000000029,1.0366900000000003,0.9932100000000001,1.0312550000000003,0.9986450000000002,1.0258200000000002,1.0040800000000003,False,False,False,False,False,False,False,False,False,green,1.0506,0.9929,1.0165027019990747,2.038252701999075,206,-0.009026350999537414,42436,-1.8594283059047072,-1.6806233970722178,neg,up,yellow,close,NO
207,20210520 02:22:00,1.0094,1.0136,1.0065,1.0123,4411.79004827135,1.0093982871920557,1.0206348003820478,1.013435,0.008872445518221432,0.9956901089635573,1.031179891036443,0.007100000000000106,0.0035000000000000586,0.0036000000000000476,0.007100000000000106,0.010600000000000036,1.0346350000000002,0.992235,1.029335,0.9975350000000001,1.024035,1.0028350000000001,True,False,False,True,False,False,False,False,False,pink,1.0436,0.9929,1.0161024446654652,2.0343524446654655,207,-0.004876222332732771,42849,-1.0093780228756837,-1.3360334137150431,neg,up,yellow,close,NO
208,20210520 02:23:00,1.0102,1.0162,1.0088,1.0141,4121.689256058622,1.0103386297536445,1.0201680288385868,1.0123950000000002,0.007304466910201554,0.9977860661795971,1.0270039338204033,0.007400000000000073,0.0039000000000000146,0.0035000000000000586,0.007400000000000073,0.010535000000000034,1.0334650000000003,0.9913250000000001,1.0281975,0.9965925000000001,1.0229300000000001,1.0018600000000002,True,True,False,True,False,True,False,False,False,red,1.0355,0.9929,1.0159117356495493,2.030111735649549,208,-0.0009558678247745256,43264,-0.19882050755310132,-0.9905183267611389,neg,up,yellow,close,NO
209,20210520 02:24:00,1.0141,1.0213,1.0132,1.0159,4101.097256170983,1.0114509038029156,1.0198631695827036,1.011725,0.006203893090133705,0.9993172138197326,1.0241327861802674,0.008099999999999996,0.007200000000000095,0.0008999999999999009,0.008099999999999996,0.010450000000000032,1.0326250000000001,0.990825,1.0274,0.9960499999999999,1.022175,1.001275,True,True,False,True,False,True,False,False,False,red,1.028,0.9929,1.015910617968639,2.0263606179686393,209,0.00271969101568037,43681,0.5684154222771973,-0.6198890304187937,neg,up,yellow,close,NO
